min_elect,-205.07991460999997
mode_1_vib
M,15.149577287778804
K,2.163988470373706e+28
step_size,0.05338257744690913
sample,total energy(HARTREE)
-7,0.05448544000000766
-6,0.04461929000001419
-5,0.03354207999993264
-4,0.022893250000009857
-3,0.01363464999997177
-2,0.006396639999962872
-1,0.0016864299999781451
0,0
1,0.0018813399999828562
2,0.00799003999998149
3,0.01917007999998077
4,0.03652585999998337
5,0.07232779999998229
mode_2_vib
M,15.333484608217464
K,7.375569762026918e+28
step_size,0.039052083334463604
sample,total energy(HARTREE)
-4,0.07177115999996886
-3,0.037282869999984314
-2,0.015330249999976786
-1,0.0035534999999526917
0,0
1,0.0030358699999339933
2,0.011278250000003709
3,0.02359659000001102
4,0.03906909000002656
5,0.05692569999996522
mode_3_vib
M,14.621577369610925
K,1.1022307953047281e+29
step_size,0.03616998123799712
sample,total energy(HARTREE)
-4,0.07228492999999503
-3,0.038601389999939784
-2,0.01652616000001217
-1,0.004044479999976147
0,0
1,0.0040435399999694255
2,0.01652412999999342
3,0.03860594000002493
4,0.07230225999998652
